job_id,candidate_id,job_title,job_domain,required_years,candidate_domain,candidate_years,candidate_degree,education_score,relevant_experience_score,stack_experience_score,companies_score
JOBTR0340,TRAIN00676,Lead Analytics Engineer,Data Analysis,10,Data Analysis,4.0,High School,30,40,38,33
JOBTR0340,TRAIN00008,Lead Analytics Engineer,Data Analysis,10,Data Analysis,14.3,Bachelor,55,88,43,55
JOBTR0340,TRAIN00258,Lead Analytics Engineer,Data Analysis,10,Data Analysis,1.3,Bachelor,59,14,20,32
JOBTR0340,TRAIN00126,Lead Analytics Engineer,Data Analysis,10,Data Analysis,3.5,Master,86,32,9,53
JOBTR0340,TRAIN00264,Lead Analytics Engineer,Data Analysis,10,Data Analysis,1.1,Master,84,14,7,63
JOBTR0340,TRAIN00440,Lead Analytics Engineer,Data Analysis,10,Data Analysis,23.6,PhD,91,95,53,59
JOBTR0340,TRAIN00764,Lead Analytics Engineer,Data Analysis,10,Data Analysis,4.1,Bachelor,55,39,25,36
JOBTR0340,TRAIN00591,Lead Analytics Engineer,Data Analysis,10,Data Analysis,9.7,Master,88,82,14,35
JOBTR0340,TRAIN00534,Lead Analytics Engineer,Data Analysis,10,Data Analysis,18.9,Master,77,94,57,58
JOBTR0340,TRAIN00588,Lead Analytics Engineer,Data Analysis,10,Data Analysis,11.5,Master,82,87,50,40
JOBTR0340,TRAIN00284,Lead Analytics Engineer,Data Analysis,10,Data Analysis,1.5,High School,28,13,11,34
JOBTR0340,TRAIN00529,Lead Analytics Engineer,Data Analysis,10,Data Analysis,0.7,Bachelor,50,14,0,14
JOBTR0340,TRAIN00243,Lead Analytics Engineer,Data Analysis,10,Data Analysis,1.1,High School,27,12,12,31
JOBTR0340,TRAIN00481,Lead Analytics Engineer,Data Analysis,10,Data Analysis,10.6,Bachelor,53,86,17,47
JOBTR0340,TRAIN00109,Lead Analytics Engineer,Data Analysis,10,Data Analysis,8.4,Bachelor,54,72,55,65
JOBTR0340,TRAIN00712,Lead Analytics Engineer,Data Analysis,10,Data Analysis,2.0,High School,30,21,0,59
JOBTR0340,TRAIN00389,Lead Analytics Engineer,Data Analysis,10,Data Analysis,2.0,Bachelor,53,24,5,64
JOBTR0340,TRAIN00096,Lead Analytics Engineer,Data Analysis,10,Data Analysis,19.2,Bachelor,57,91,26,61
JOBTR0340,TRAIN00178,Lead Analytics Engineer,Data Analysis,10,Data Analysis,4.9,Bachelor,51,46,3,69
JOBTR0340,TRAIN00799,Lead Analytics Engineer,Data Analysis,10,Data Analysis,18.4,High School,21,88,24,60
JOBTR0340,TRAIN00268,Lead Analytics Engineer,Data Analysis,10,Data Analysis,2.1,High School,35,26,0,33
JOBTR0340,TRAIN00350,Lead Analytics Engineer,Data Analysis,10,Data Analysis,14.0,Bachelor,56,94,41,57
JOBTR0340,TRAIN00229,Lead Analytics Engineer,Data Analysis,10,Data Analysis,9.8,Bachelor,56,85,1,37
JOBTR0340,TRAIN00614,Lead Analytics Engineer,Data Analysis,10,Data Analysis,7.1,High School,26,68,15,35
JOBTR0340,TRAIN00360,Lead Analytics Engineer,Data Analysis,10,Data Analysis,24.5,Bachelor,58,100,23,49
JOBTR0340,TRAIN00117,Lead Analytics Engineer,Data Analysis,10,Data Analysis,1.2,Master,82,17,13,34
JOBTR0340,TRAIN00035,Lead Analytics Engineer,Data Analysis,10,Data Analysis,3.1,Bachelor,52,28,1,64
JOBTR0340,TRAIN00179,Lead Analytics Engineer,Data Analysis,10,Data Analysis,2.5,High School,37,31,39,36
JOBTR0340,TRAIN00365,Lead Analytics Engineer,Data Analysis,10,Data Analysis,16.1,Bachelor,53,92,38,39
JOBTR0340,TRAIN00059,Lead Analytics Engineer,Data Analysis,10,Data Analysis,7.0,Master,84,59,0,58
JOBTR0340,TRAIN00090,Lead Analytics Engineer,Data Analysis,10,Data Analysis,28.1,Master,80,95,76,57
JOBTR0340,TRAIN00139,Lead Analytics Engineer,Data Analysis,10,Data Analysis,2.9,Master,78,32,24,33
JOBTR0340,TRAIN00323,Lead Analytics Engineer,Data Analysis,10,Data Analysis,1.9,High School,32,13,23,69
JOBTR0340,TRAIN00271,Lead Analytics Engineer,Data Analysis,10,Product/Design,7.6,Master,76,34,22,51
JOBTR0340,TRAIN00044,Lead Analytics Engineer,Data Analysis,10,Product/Design,14.2,Bachelor,52,55,0,46
JOBTR0340,TRAIN00123,Lead Analytics Engineer,Data Analysis,10,Data/AI/ML,22.1,Master,75,91,40,36
JOBTR0340,TRAIN00759,Lead Analytics Engineer,Data Analysis,10,Software Development,11.1,Master,87,44,20,35
JOBTR0340,TRAIN00444,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,6.9,Master,84,23,23,29
JOBTR0340,TRAIN00715,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,3.2,Master,81,10,0,39
JOBTR0340,TRAIN00678,Lead Analytics Engineer,Data Analysis,10,Product/Design,8.8,Master,87,34,0,49
JOBTR0340,TRAIN00068,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,1.7,Master,79,10,0,37
JOBTR0340,TRAIN00317,Lead Analytics Engineer,Data Analysis,10,Software Development,10.7,Bachelor,55,39,32,34
JOBTR0340,TRAIN00135,Lead Analytics Engineer,Data Analysis,10,Data/AI/ML,3.0,PhD,93,22,12,36
JOBTR0340,TRAIN00261,Lead Analytics Engineer,Data Analysis,10,Product/Design,1.6,Master,84,9,5,67
JOBTR0340,TRAIN00184,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,28.1,Bachelor,58,80,9,39
JOBTR0340,TRAIN00080,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,2.7,Master,79,13,0,38
JOBTR0340,TRAIN00093,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,27.2,Bachelor,58,71,14,57
JOBTR0340,TRAIN00719,Lead Analytics Engineer,Data Analysis,10,QA/Testing,19.1,PhD,91,56,25,42
JOBTR0340,TRAIN00262,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,5.9,Bachelor,55,24,3,70
JOBTR0340,TRAIN00492,Lead Analytics Engineer,Data Analysis,10,Product/Design,7.3,Master,82,23,0,52
JOBTR0340,TRAIN00751,Lead Analytics Engineer,Data Analysis,10,Software Development,9.8,Master,86,40,18,44
JOBTR0340,TRAIN00394,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,2.0,High School,24,12,9,35
JOBTR0340,TRAIN00283,Lead Analytics Engineer,Data Analysis,10,Data/AI/ML,6.8,Master,82,47,43,47
JOBTR0340,TRAIN00170,Lead Analytics Engineer,Data Analysis,10,Data Analysis,16.4,Master,83,85,39,39
JOBTR0340,TRAIN00730,Lead Analytics Engineer,Data Analysis,10,Software Development,4.2,PhD,89,21,0,30
JOBTR0340,TRAIN00702,Lead Analytics Engineer,Data Analysis,10,Product/Design,5.2,High School,30,23,0,66
JOBTR0340,TRAIN00325,Lead Analytics Engineer,Data Analysis,10,Product/Design,1.2,High School,22,9,0,94
JOBTR0340,TRAIN00701,Lead Analytics Engineer,Data Analysis,10,Data/AI/ML,0.9,Bachelor,52,12,11,10
JOBTR0340,TRAIN00104,Lead Analytics Engineer,Data Analysis,10,Product/Design,19.8,Bachelor,56,70,20,49
JOBTR0340,TRAIN00277,Lead Analytics Engineer,Data Analysis,10,QA/Testing,10.9,Master,82,37,38,42
JOBTR0340,TRAIN00402,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,7.9,Bachelor,53,23,19,64
JOBTR0340,TRAIN00368,Lead Analytics Engineer,Data Analysis,10,Software Development,1.7,Bachelor,50,6,0,64
JOBTR0340,TRAIN00056,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,0.1,Bachelor,50,3,0,14
JOBTR0340,TRAIN00175,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,1.4,Bachelor,54,5,2,33
JOBTR0340,TRAIN00794,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,4.4,Master,80,20,0,37
JOBTR0340,TRAIN00597,Lead Analytics Engineer,Data Analysis,10,QA/Testing,2.1,Master,84,8,0,35
JOBTR0340,TRAIN00651,Lead Analytics Engineer,Data Analysis,10,Data/AI/ML,2.7,High School,33,17,21,64
JOBTR0340,TRAIN00633,Lead Analytics Engineer,Data Analysis,10,Product/Design,7.0,Bachelor,50,31,0,36
JOBTR0340,TRAIN00653,Lead Analytics Engineer,Data Analysis,10,QA/Testing,17.7,Bachelor,59,53,35,37
JOBTR0340,TRAIN00490,Lead Analytics Engineer,Data Analysis,10,Product/Design,3.5,Master,79,16,27,37
JOBTR0340,TRAIN00302,Lead Analytics Engineer,Data Analysis,10,QA/Testing,9.5,Bachelor,53,29,1,63
JOBTR0340,TRAIN00602,Lead Analytics Engineer,Data Analysis,10,QA/Testing,4.6,High School,30,22,1,37
JOBTR0340,TRAIN00746,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,5.8,Bachelor,62,22,17,36
JOBTR0340,TRAIN00182,Lead Analytics Engineer,Data Analysis,10,QA/Testing,5.9,High School,35,24,24,86
JOBTR0340,TRAIN00226,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,11.8,PhD,91,34,19,39
JOBTR0340,TRAIN00309,Lead Analytics Engineer,Data Analysis,10,Software Development,7.0,High School,34,27,0,49
JOBTR0340,TRAIN00573,Lead Analytics Engineer,Data Analysis,10,QA/Testing,11.8,Bachelor,57,35,38,46
JOBTR0340,TRAIN00366,Lead Analytics Engineer,Data Analysis,10,Product/Design,2.8,High School,33,17,0,68
JOBTR0340,TRAIN00076,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,0.2,Bachelor,54,2,6,13
JOBTR0340,TRAIN00381,Lead Analytics Engineer,Data Analysis,10,QA/Testing,1.9,Bachelor,56,9,11,40
JOBTR0340,TRAIN00070,Lead Analytics Engineer,Data Analysis,10,Product/Design,7.8,Master,83,31,0,38
JOBTR0340,TRAIN00446,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,1.9,Bachelor,51,6,16,67
JOBTR0340,TRAIN00500,Lead Analytics Engineer,Data Analysis,10,Software Development,8.4,Bachelor,52,31,19,50
JOBTR0340,TRAIN00636,Lead Analytics Engineer,Data Analysis,10,QA/Testing,15.0,Bachelor,58,42,0,39
JOBTR0340,TRAIN00620,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,24.8,Master,78,64,23,36
JOBTR0340,TRAIN00711,Lead Analytics Engineer,Data Analysis,10,Data/AI/ML,11.7,High School,39,68,21,33
JOBTR0340,TRAIN00632,Lead Analytics Engineer,Data Analysis,10,Product/Design,11.9,Master,84,44,24,58
JOBTR0340,TRAIN00671,Lead Analytics Engineer,Data Analysis,10,QA/Testing,2.9,Master,88,7,21,39
JOBTR0340,TRAIN00487,Lead Analytics Engineer,Data Analysis,10,QA/Testing,14.0,Master,83,41,20,34
JOBTR0340,TRAIN00443,Lead Analytics Engineer,Data Analysis,10,QA/Testing,10.2,Bachelor,59,25,8,54
JOBTR0340,TRAIN00668,Lead Analytics Engineer,Data Analysis,10,Software Development,2.6,High School,32,14,22,32
JOBTR0340,TRAIN00021,Lead Analytics Engineer,Data Analysis,10,Data/AI/ML,0.0,Bachelor,52,0,0,22
JOBTR0340,TRAIN00704,Lead Analytics Engineer,Data Analysis,10,Product/Design,4.8,Bachelor,49,24,2,35
JOBTR0340,TRAIN00760,Lead Analytics Engineer,Data Analysis,10,Data/AI/ML,4.9,High School,30,32,15,34
JOBTR0340,TRAIN00357,Lead Analytics Engineer,Data Analysis,10,Software Development,4.8,High School,27,23,13,38
JOBTR0340,TRAIN00162,Lead Analytics Engineer,Data Analysis,10,Software Development,7.1,High School,29,29,10,45
JOBTR0340,TRAIN00508,Lead Analytics Engineer,Data Analysis,10,Product/Design,23.4,High School,27,75,1,40
JOBTR0340,TRAIN00516,Lead Analytics Engineer,Data Analysis,10,Product/Design,12.6,Master,89,48,0,43
JOBTR0340,TRAIN00055,Lead Analytics Engineer,Data Analysis,10,Software Development,5.6,Bachelor,55,19,0,50
JOBTR0340,TRAIN00313,Lead Analytics Engineer,Data Analysis,10,Software Development,5.5,High School,27,24,1,34
JOBTR0340,TRAIN00040,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,7.4,High School,27,19,0,38
JOBTR0340,TRAIN00157,Lead Analytics Engineer,Data Analysis,10,Product/Design,5.6,Master,85,22,0,52
JOBTR0340,TRAIN00137,Lead Analytics Engineer,Data Analysis,10,QA/Testing,3.8,Bachelor,59,10,0,37
JOBTR0340,TRAIN00590,Lead Analytics Engineer,Data Analysis,10,Data/AI/ML,2.9,Bachelor,61,21,15,66
JOBTR0340,TRAIN00673,Lead Analytics Engineer,Data Analysis,10,QA/Testing,8.8,High School,34,30,20,41
JOBTR0340,TRAIN00364,Lead Analytics Engineer,Data Analysis,10,Data/AI/ML,8.3,Master,85,54,18,100
JOBTR0340,TRAIN00112,Lead Analytics Engineer,Data Analysis,10,QA/Testing,3.9,Bachelor,52,18,4,78
JOBTR0340,TRAIN00079,Lead Analytics Engineer,Data Analysis,10,Software Development,26.2,Bachelor,51,81,59,56
JOBTR0340,TRAIN00571,Lead Analytics Engineer,Data Analysis,10,Software Development,3.5,Bachelor,56,11,0,37
JOBTR0340,TRAIN00601,Lead Analytics Engineer,Data Analysis,10,Product/Design,1.9,High School,26,9,0,37
JOBTR0340,TRAIN00418,Lead Analytics Engineer,Data Analysis,10,QA/Testing,13.9,Bachelor,54,41,23,51
JOBTR0340,TRAIN00733,Lead Analytics Engineer,Data Analysis,10,QA/Testing,2.2,Master,80,18,3,67
JOBTR0340,TRAIN00322,Lead Analytics Engineer,Data Analysis,10,Software Development,2.0,High School,30,11,0,34
JOBTR0340,TRAIN00646,Lead Analytics Engineer,Data Analysis,10,Data/AI/ML,1.3,Bachelor,57,12,8,31
JOBTR0340,TRAIN00414,Lead Analytics Engineer,Data Analysis,10,QA/Testing,2.2,PhD,94,7,3,31
JOBTR0340,TRAIN00738,Lead Analytics Engineer,Data Analysis,10,Product/Design,1.3,Master,84,9,0,67
JOBTR0340,TRAIN00728,Lead Analytics Engineer,Data Analysis,10,Data Analysis,24.8,Bachelor,59,100,78,51
JOBTR0340,TRAIN00546,Lead Analytics Engineer,Data Analysis,10,QA/Testing,1.5,Bachelor,55,7,7,64
JOBTR0340,TRAIN00016,Lead Analytics Engineer,Data Analysis,10,QA/Testing,4.8,Bachelor,51,23,3,31
JOBTR0340,TRAIN00332,Lead Analytics Engineer,Data Analysis,10,Software Development,6.3,High School,30,26,14,32
JOBTR0340,TRAIN00507,Lead Analytics Engineer,Data Analysis,10,Data/AI/ML,4.4,Bachelor,62,34,27,54
JOBTR0340,TRAIN00433,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,4.8,High School,28,13,14,61
JOBTR0340,TRAIN00598,Lead Analytics Engineer,Data Analysis,10,Product/Design,1.4,Bachelor,52,9,1,66
JOBTR0340,TRAIN00624,Lead Analytics Engineer,Data Analysis,10,Product/Design,4.1,High School,32,15,0,39
JOBTR0340,TRAIN00408,Lead Analytics Engineer,Data Analysis,10,Software Development,6.8,Bachelor,59,30,0,34
JOBTR0340,TRAIN00471,Lead Analytics Engineer,Data Analysis,10,Software Development,16.3,Master,86,61,15,43
JOBTR0340,TRAIN00254,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,0.6,PhD,91,2,21,16
JOBTR0340,TRAIN00249,Lead Analytics Engineer,Data Analysis,10,Product/Design,26.0,PhD,91,81,1,64
JOBTR0340,TRAIN00132,Lead Analytics Engineer,Data Analysis,10,Product/Design,9.7,Master,86,39,1,64
JOBTR0340,TRAIN00335,Lead Analytics Engineer,Data Analysis,10,Data/AI/ML,0.2,High School,35,5,9,22
JOBTR0340,TRAIN00119,Lead Analytics Engineer,Data Analysis,10,Software Development,7.6,Master,80,36,43,58
JOBTR0340,TRAIN00577,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,13.9,Master,87,40,35,59
JOBTR0340,TRAIN00121,Lead Analytics Engineer,Data Analysis,10,Software Development,4.3,PhD,92,17,22,66
JOBTR0340,TRAIN00739,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,7.8,Bachelor,53,25,4,35
JOBTR0340,TRAIN00330,Lead Analytics Engineer,Data Analysis,10,Product/Design,3.9,Master,76,17,18,49
JOBTR0340,TRAIN00695,Lead Analytics Engineer,Data Analysis,10,DevOps/Infrastructure,1.7,Bachelor,56,1,5,98
JOBTR0340,TRAIN00483,Lead Analytics Engineer,Data Analysis,10,Software Development,13.0,Bachelor,50,54,26,49
JOBTR0340,TRAIN00120,Lead Analytics Engineer,Data Analysis,10,Data/AI/ML,3.9,Master,80,29,34,40
JOBTR0340,TRAIN00206,Lead Analytics Engineer,Data Analysis,10,QA/Testing,13.0,High School,32,39,36,62
JOBTR0340,TRAIN00608,Lead Analytics Engineer,Data Analysis,10,Data/AI/ML,3.4,Bachelor,54,28,16,39
JOBTR0340,TRAIN00731,Lead Analytics Engineer,Data Analysis,10,Product/Design,16.9,High School,24,61,0,36
JOBTR0340,TRAIN00717,Lead Analytics Engineer,Data Analysis,10,QA/Testing,13.1,Bachelor,58,40,37,45
JOBTR0340,TRAIN00718,Lead Analytics Engineer,Data Analysis,10,QA/Testing,11.1,Bachelor,58,31,0,37
JOBTR0340,TRAIN00167,Lead Analytics Engineer,Data Analysis,10,Software Development,2.2,High School,33,11,0,41
JOBTR0340,TRAIN00649,Lead Analytics Engineer,Data Analysis,10,QA/Testing,14.3,High School,34,44,38,36
JOBTR0340,TRAIN00239,Lead Analytics Engineer,Data Analysis,10,Data Analysis,16.6,Master,80,95,38,61
JOBTR0341,TRAIN00223,Lead Senior Software Engineer,Software Development,13,Software Development,2.0,Bachelor,47,17,11,35
JOBTR0341,TRAIN00471,Lead Senior Software Engineer,Software Development,13,Software Development,16.3,Master,73,89,18,43
JOBTR0341,TRAIN00384,Lead Senior Software Engineer,Software Development,13,Software Development,3.5,Bachelor,60,22,1,64
JOBTR0341,TRAIN00024,Lead Senior Software Engineer,Software Development,13,Software Development,3.7,Master,69,36,29,32
JOBTR0341,TRAIN00585,Lead Senior Software Engineer,Software Development,13,Software Development,6.2,Bachelor,49,46,28,34
JOBTR0341,TRAIN00030,Lead Senior Software Engineer,Software Development,13,Software Development,8.3,High School,21,57,5,38
JOBTR0341,TRAIN00317,Lead Senior Software Engineer,Software Development,13,Software Development,10.7,Bachelor,69,68,38,34
JOBTR0341,TRAIN00611,Lead Senior Software Engineer,Software Development,13,Software Development,6.5,Master,89,49,16,38
JOBTR0341,TRAIN00371,Lead Senior Software Engineer,Software Development,13,Software Development,10.6,High School,26,68,46,54
JOBTR0341,TRAIN00020,Lead Senior Software Engineer,Software Development,13,Software Development,17.9,Bachelor,62,86,62,44
JOBTR0341,TRAIN00547,Lead Senior Software Engineer,Software Development,13,Software Development,8.1,Bachelor,46,57,32,40
JOBTR0341,TRAIN00488,Lead Senior Software Engineer,Software Development,13,Software Development,6.0,Master,88,46,31,33
JOBTR0341,TRAIN00069,Lead Senior Software Engineer,Software Development,13,Software Development,3.1,Bachelor,62,28,31,36
JOBTR0341,TRAIN00309,Lead Senior Software Engineer,Software Development,13,Software Development,7.0,High School,20,53,33,49
JOBTR0341,TRAIN00528,Lead Senior Software Engineer,Software Development,13,Software Development,21.9,Master,75,96,10,39
JOBTR0341,TRAIN00031,Lead Senior Software Engineer,Software Development,13,Software Development,2.7,High School,21,22,11,43
JOBTR0341,TRAIN00138,Lead Senior Software Engineer,Software Development,13,Software Development,20.6,Bachelor,64,98,23,57
JOBTR0341,TRAIN00253,Lead Senior Software Engineer,Software Development,13,Software Development,11.2,Bachelor,61,72,12,55
JOBTR0341,TRAIN00797,Lead Senior Software Engineer,Software Development,13,Software Development,2.0,High School,16,13,18,60
JOBTR0341,TRAIN00780,Lead Senior Software Engineer,Software Development,13,Software Development,1.8,Master,67,15,14,64
JOBTR0341,TRAIN00773,Lead Senior Software Engineer,Software Development,13,Software Development,16.4,Bachelor,60,89,46,38
JOBTR0341,TRAIN00667,Lead Senior Software Engineer,Software Development,13,Software Development,20.2,High School,23,92,32,39
JOBTR0341,TRAIN00500,Lead Senior Software Engineer,Software Development,13,Software Development,8.4,Bachelor,61,59,29,50
JOBTR0341,TRAIN00674,Lead Senior Software Engineer,Software Development,13,Software Development,1.5,Bachelor,62,14,2,62
JOBTR0341,TRAIN00148,Lead Senior Software Engineer,Software Development,13,Software Development,3.9,Bachelor,58,32,11,32
JOBTR0341,TRAIN00010,Lead Senior Software Engineer,Software Development,13,Software Development,21.8,Bachelor,58,94,64,39
JOBTR0341,TRAIN00267,Lead Senior Software Engineer,Software Development,13,Software Development,3.3,Master,89,32,12,62
JOBTR0341,TRAIN00338,Lead Senior Software Engineer,Software Development,13,Software Development,3.9,Master,84,32,0,38
JOBTR0341,TRAIN00319,Lead Senior Software Engineer,Software Development,13,Software Development,6.3,Bachelor,60,56,0,46
JOBTR0341,TRAIN00595,Lead Senior Software Engineer,Software Development,13,Software Development,13.0,PhD,83,84,39,43
JOBTR0341,TRAIN00473,Lead Senior Software Engineer,Software Development,13,Software Development,2.2,Bachelor,64,20,10,31
JOBTR0341,TRAIN00545,Lead Senior Software Engineer,Software Development,13,Software Development,5.3,Master,85,38,17,58
JOBTR0341,TRAIN00753,Lead Senior Software Engineer,Software Development,13,Software Development,4.4,Master,87,34,34,35
JOBTR0341,TRAIN00550,Lead Senior Software Engineer,Software Development,13,Software Development,6.2,Bachelor,61,49,27,34
JOBTR0341,TRAIN00063,Lead Senior Software Engineer,Software Development,13,Software Development,15.0,PhD,96,88,31,37
JOBTR0341,TRAIN00332,Lead Senior Software Engineer,Software Development,13,Software Development,6.3,High School,21,48,16,32
JOBTR0341,TRAIN00273,Lead Senior Software Engineer,Software Development,13,Software Development,3.0,Bachelor,61,19,37,44
JOBTR0341,TRAIN00467,Lead Senior Software Engineer,Software Development,13,Software Development,1.1,Master,87,9,4,33
JOBTR0341,TRAIN00210,Lead Senior Software Engineer,Software Development,13,Software Development,13.6,Master,97,86,34,41
JOBTR0341,TRAIN00091,Lead Senior Software Engineer,Software Development,13,Software Development,7.3,Master,81,50,37,31
JOBTR0341,TRAIN00706,Lead Senior Software Engineer,Software Development,13,Software Development,0.1,High School,18,2,7,13
JOBTR0341,TRAIN00459,Lead Senior Software Engineer,Software Development,13,Software Development,7.2,Bachelor,60,48,20,47
JOBTR0341,TRAIN00531,Lead Senior Software Engineer,Software Development,13,Software Development,2.4,Master,67,21,15,65
JOBTR0341,TRAIN00668,Lead Senior Software Engineer,Software Development,13,Software Development,2.6,High School,23,19,23,32
JOBTR0341,TRAIN00605,Lead Senior Software Engineer,Software Development,13,Software Development,22.7,Master,86,96,12,36
JOBTR0341,TRAIN00612,Lead Senior Software Engineer,Software Development,13,Software Development,1.1,Bachelor,44,18,0,40
JOBTR0341,TRAIN00172,Lead Senior Software Engineer,Software Development,13,Software Development,0.9,Bachelor,64,5,0,18
JOBTR0341,TRAIN00234,Lead Senior Software Engineer,Software Development,13,Software Development,5.1,Bachelor,58,34,16,42
JOBTR0341,TRAIN00280,Lead Senior Software Engineer,Software Development,13,Software Development,1.9,High School,22,16,0,65
JOBTR0341,TRAIN00275,Lead Senior Software Engineer,Software Development,13,Software Development,4.4,Bachelor,61,31,14,68
JOBTR0341,TRAIN00621,Lead Senior Software Engineer,Software Development,13,Software Development,2.9,Bachelor,45,26,16,35
JOBTR0341,TRAIN00689,Lead Senior Software Engineer,Software Development,13,Software Development,1.5,Master,73,7,1,36
JOBTR0341,TRAIN00322,Lead Senior Software Engineer,Software Development,13,Software Development,2.0,High School,15,13,5,34
JOBTR0341,TRAIN00730,Lead Senior Software Engineer,Software Development,13,Software Development,4.2,PhD,98,37,31,30
JOBTR0341,TRAIN00121,Lead Senior Software Engineer,Software Development,13,Software Development,4.3,PhD,94,33,13,66
JOBTR0341,TRAIN00398,Lead Senior Software Engineer,Software Development,13,Software Development,16.7,Bachelor,59,91,39,31
JOBTR0341,TRAIN00580,Lead Senior Software Engineer,Software Development,13,Software Development,12.5,Bachelor,46,79,65,52
JOBTR0341,TRAIN00379,Lead Senior Software Engineer,Software Development,13,Software Development,1.4,Bachelor,59,11,46,37
JOBTR0341,TRAIN00039,Lead Senior Software Engineer,Software Development,13,Software Development,3.5,PhD,83,32,11,38
JOBTR0341,TRAIN00630,Lead Senior Software Engineer,Software Development,13,Software Development,3.5,Bachelor,41,24,5,37
JOBTR0341,TRAIN00357,Lead Senior Software Engineer,Software Development,13,Software Development,4.8,High School,17,38,15,38
JOBTR0341,TRAIN00644,Lead Senior Software Engineer,Software Development,13,Software Development,1.4,High School,21,13,20,39
JOBTR0341,TRAIN00698,Lead Senior Software Engineer,Software Development,13,Software Development,8.8,Bachelor,62,57,53,43
JOBTR0341,TRAIN00426,Lead Senior Software Engineer,Software Development,13,Software Development,5.0,Master,83,38,1,65
JOBTR0341,TRAIN00227,Lead Senior Software Engineer,Software Development,13,Software Development,0.9,High School,22,1,8,22
JOBTR0341,TRAIN00640,Lead Senior Software Engineer,Software Development,13,Software Development,4.5,Master,69,30,30,51
JOBTR0341,TRAIN00162,Lead Senior Software Engineer,Software Development,13,Software Development,7.1,High School,21,54,28,45
JOBTR0341,TRAIN00571,Lead Senior Software Engineer,Software Development,13,Software Development,3.5,Bachelor,57,28,9,37
JOBTR0341,TRAIN00167,Lead Senior Software Engineer,Software Development,13,Software Development,2.2,High School,26,16,0,41
JOBTR0341,TRAIN00781,Lead Senior Software Engineer,Software Development,13,Software Development,13.0,Master,90,83,26,40
JOBTR0341,TRAIN00125,Lead Senior Software Engineer,Software Development,13,Software Development,8.4,Bachelor,59,56,15,35
JOBTR0341,TRAIN00301,Lead Senior Software Engineer,Software Development,13,Software Development,10.7,Master,70,72,13,43
JOBTR0341,TRAIN00046,Lead Senior Software Engineer,Software Development,13,Software Development,13.7,Master,71,91,70,31
JOBTR0341,TRAIN00747,Lead Senior Software Engineer,Software Development,13,Software Development,7.7,Master,84,56,24,67
JOBTR0341,TRAIN00245,Lead Senior Software Engineer,Software Development,13,Software Development,1.2,PhD,86,7,17,67
JOBTR0341,TRAIN00119,Lead Senior Software Engineer,Software Development,13,Software Development,7.6,Master,85,49,33,58
JOBTR0341,TRAIN00320,Lead Senior Software Engineer,Software Development,13,Software Development,1.6,High School,21,13,18,35
JOBTR0341,TRAIN00751,Lead Senior Software Engineer,Software Development,13,Software Development,9.8,Master,72,67,10,44
JOBTR0341,TRAIN00480,Lead Senior Software Engineer,Software Development,13,Software Development,1.5,High School,18,9,13,33
JOBTR0341,TRAIN00055,Lead Senior Software Engineer,Software Development,13,Software Development,5.6,Bachelor,48,41,9,50
JOBTR0341,TRAIN00368,Lead Senior Software Engineer,Software Development,13,Software Development,1.7,Bachelor,58,14,32,64
JOBTR0341,TRAIN00670,Lead Senior Software Engineer,Software Development,13,Software Development,1.1,Bachelor,58,8,18,31
JOBTR0341,TRAIN00759,Lead Senior Software Engineer,Software Development,13,Software Development,11.1,Master,84,76,66,35
JOBTR0341,TRAIN00002,Lead Senior Software Engineer,Software Development,13,Software Development,5.4,Master,89,41,15,59
JOBTR0341,TRAIN00378,Lead Senior Software Engineer,Software Development,13,Software Development,0.8,Bachelor,55,10,21,21
JOBTR0341,TRAIN00754,Lead Senior Software Engineer,Software Development,13,Software Development,2.1,High School,24,18,1,33
JOBTR0341,TRAIN00664,Lead Senior Software Engineer,Software Development,13,Software Development,10.4,Bachelor,58,65,44,62
JOBTR0341,TRAIN00618,Lead Senior Software Engineer,Software Development,13,Software Development,4.7,Master,82,37,17,36
